checkpoint_name,checkpoint_path,checkpoint_sha256,dataset_key,dataset_name,resolved_dataset_id,resolved_task_id,dataset_version,input_spec,seed,test_size,stratified,n_train,n_test,case_id,condition,param_type,param_value,applies_to,p_cell,rotation_seed,rotation_cols_hash,acc,f1_macro,nll,ece,n_estimators,batch_size,use_hierarchical,device
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1485_v1__madelon,madelon,1485,9976,1,9976,42,0.2,True,2080,520,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.6153846153846154,0.6153618557311084,0.6553524754817469,0.06670160534290168,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1485_v1__madelon,madelon,1485,9976,1,9976,42,0.2,True,2080,520,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.6461538461538462,0.6451249184024687,0.6770728470294236,0.12186784239915702,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1485_v1__madelon,madelon,1485,9976,1,9976,42,0.2,True,2080,520,feature_rotation_kdim_both_k_subspace_8_0_both,feature_rotation_kdim_both,k_subspace,8.0,both,,1233.0,f13973fbb9da,0.6403846153846153,0.6403513638465095,0.6655352498188979,0.10070783656377054,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1485_v1__madelon,madelon,1485,9976,1,9976,42,0.2,True,2080,520,clean_none_0_0_none,clean,none,0.0,none,,,,0.6557692307692308,0.6557068403667825,0.6612395004137661,0.10616821646690369,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1485_v1__madelon,madelon,1485,9976,1,9976,42,0.2,True,2080,520,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.6442307692307693,0.6440082744022706,0.6554156013706818,0.08404370683890124,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1485_v1__madelon,madelon,1485,9976,1,9976,42,0.2,True,2080,520,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.6442307692307693,0.6441241644131563,0.6679497358356732,0.10456970895712198,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1485_v1__madelon,madelon,1485,9976,1,9976,42,0.2,True,2080,520,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.7057692307692308,0.7049738384920885,0.6054703225633217,0.11601456094246644,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1485_v1__madelon,madelon,1485,9976,1,9976,42,0.2,True,2080,520,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.6480769230769231,0.6476064568451223,0.650542751535937,0.09152679168261016,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1485_v1__madelon,madelon,1485,9976,1,9976,42,0.2,True,2080,520,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.6442307692307693,0.6429618577859924,0.6695305913969811,0.10847376676706166,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1485_v1__madelon,madelon,1485,9976,1,9976,42,0.2,True,2080,520,feature_rotation_kdim_both_k_subspace_8_0_both,feature_rotation_kdim_both,k_subspace,8.0,both,,1233.0,f13973fbb9da,0.6442307692307693,0.6441241644131563,0.6617590284847372,0.09606012988549013,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1485_v1__madelon,madelon,1485,9976,1,9976,43,0.2,True,2080,520,clean_none_0_0_none,clean,none,0.0,none,,,,0.6384615384615384,0.6384401443872418,0.6436534290668141,0.08265128685877872,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1485_v1__madelon,madelon,1485,9976,1,9976,43,0.2,True,2080,520,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.6211538461538462,0.619621924095191,0.6538021319328402,0.05118720325139854,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1485_v1__madelon,madelon,1485,9976,1,9976,43,0.2,True,2080,520,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.6096153846153847,0.6094406150681333,0.6581421305472885,0.04289172784640242,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1485_v1__madelon,madelon,1485,9976,1,9976,43,0.2,True,2080,520,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.6865384615384615,0.684765266160615,0.6141054275966649,0.09549860461400105,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1485_v1__madelon,madelon,1485,9976,1,9976,43,0.2,True,2080,520,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.6076923076923076,0.6065515399679544,0.6696064714436097,0.06831006407737736,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1485_v1__madelon,madelon,1485,9976,1,9976,43,0.2,True,2080,520,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.6461538461538462,0.6461067301859715,0.6615760989575187,0.10737467855215074,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1485_v1__madelon,madelon,1485,9976,1,9976,43,0.2,True,2080,520,feature_rotation_kdim_both_k_subspace_8_0_both,feature_rotation_kdim_both,k_subspace,8.0,both,,617613.0,d452b8d10126,0.6519230769230769,0.651911491136909,0.6433749836639979,0.089667967076485,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1485_v1__madelon,madelon,1485,9976,1,9976,43,0.2,True,2080,520,clean_none_0_0_none,clean,none,0.0,none,,,,0.6230769230769231,0.6221322537112011,0.6618625905976443,0.08884961226811773,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1485_v1__madelon,madelon,1485,9976,1,9976,43,0.2,True,2080,520,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.5961538461538461,0.594419931363373,0.6780130220579386,0.06453579927866276,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1485_v1__madelon,madelon,1485,9976,1,9976,43,0.2,True,2080,520,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.5826923076923077,0.5825054850728322,0.67248054761425,0.06851342572615697,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1485_v1__madelon,madelon,1485,9976,1,9976,43,0.2,True,2080,520,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.6115384615384616,0.6114464962121212,0.6789908543203413,0.08720742005568283,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1485_v1__madelon,madelon,1485,9976,1,9976,43,0.2,True,2080,520,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.6115384615384616,0.6113947465778764,0.654189583072283,0.050178866661511945,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1485_v1__madelon,madelon,1485,9976,1,9976,43,0.2,True,2080,520,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.6326923076923077,0.6306145143354446,0.6797480136518693,0.11295765179854178,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1485_v1__madelon,madelon,1485,9976,1,9976,43,0.2,True,2080,520,feature_rotation_kdim_both_k_subspace_8_0_both,feature_rotation_kdim_both,k_subspace,8.0,both,,617613.0,d452b8d10126,0.6211538461538462,0.620411233515272,0.6619763239934574,0.08059744089841843,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1485_v1__madelon,madelon,1485,9976,1,9976,43,0.2,True,2080,520,clean_none_0_0_none,clean,none,0.0,none,,,,0.6115384615384616,0.6110724388690592,0.6521180586624988,0.057248546985479536,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1485_v1__madelon,madelon,1485,9976,1,9976,43,0.2,True,2080,520,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.6019230769230769,0.5998974095922032,0.66681074873774,0.05958942770957945,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1485_v1__madelon,madelon,1485,9976,1,9976,43,0.2,True,2080,520,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.573076923076923,0.5727672425278678,0.6722435190387049,0.04795991984697489,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1485_v1__madelon,madelon,1485,9976,1,9976,43,0.2,True,2080,520,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.6730769230769231,0.6726847257808912,0.614833576816627,0.08850889423718818,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1485_v1__madelon,madelon,1485,9976,1,9976,43,0.2,True,2080,520,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.6019230769230769,0.6018509271280668,0.6693192480264885,0.07621646752724283,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1485_v1__madelon,madelon,1485,9976,1,9976,43,0.2,True,2080,520,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.6230769230769231,0.6221322537112011,0.6692711114950569,0.0842991394492296,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1485_v1__madelon,madelon,1485,9976,1,9976,43,0.2,True,2080,520,feature_rotation_kdim_both_k_subspace_8_0_both,feature_rotation_kdim_both,k_subspace,8.0,both,,617613.0,d452b8d10126,0.6153846153846154,0.6150201374081972,0.6527335470790385,0.052222335453216855,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1485_v1__madelon,madelon,1485,9976,1,9976,44,0.2,True,2080,520,clean_none_0_0_none,clean,none,0.0,none,,,,0.6211538461538462,0.6202761560559726,0.6561264954612429,0.06865373792556617,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1485_v1__madelon,madelon,1485,9976,1,9976,44,0.2,True,2080,520,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.6365384615384615,0.6365371173709962,0.6459331597918683,0.06852072958762828,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1485_v1__madelon,madelon,1485,9976,1,9976,44,0.2,True,2080,520,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.6346153846153846,0.6346153846153846,0.6473664300713436,0.060474406068141626,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1485_v1__madelon,madelon,1485,9976,1,9976,44,0.2,True,2080,520,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.6519230769230769,0.647689883249548,0.6391139338088926,0.07755956179820575,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1485_v1__madelon,madelon,1485,9976,1,9976,44,0.2,True,2080,520,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.6,0.5999467384710981,0.6740250940353542,0.06577004893467975,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1485_v1__madelon,madelon,1485,9976,1,9976,44,0.2,True,2080,520,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.5961538461538461,0.595860905093929,0.6667904509928732,0.05526279463217807,32,8,True,cuda
SA,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,openml_1485_v1__madelon,madelon,1485,9976,1,9976,44,0.2,True,2080,520,feature_rotation_kdim_both_k_subspace_8_0_both,feature_rotation_kdim_both,k_subspace,8.0,both,,202289.0,adcf4d3f2f44,0.6211538461538462,0.620411233515272,0.6557021688234833,0.06219323896444763,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1485_v1__madelon,madelon,1485,9976,1,9976,44,0.2,True,2080,520,clean_none_0_0_none,clean,none,0.0,none,,,,0.6153846153846154,0.6153334023760559,0.6696093722773764,0.07729848669125482,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1485_v1__madelon,madelon,1485,9976,1,9976,44,0.2,True,2080,520,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.6192307692307693,0.6181235534983087,0.6706656004723295,0.07276312800554129,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1485_v1__madelon,madelon,1485,9976,1,9976,44,0.2,True,2080,520,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.6115384615384616,0.6112566801379697,0.676180139785427,0.08093973489908071,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1485_v1__madelon,madelon,1485,9976,1,9976,44,0.2,True,2080,520,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.5903846153846154,0.5899463553872297,0.6855837006673248,0.0714075689132397,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1485_v1__madelon,madelon,1485,9976,1,9976,44,0.2,True,2080,520,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.6096153846153847,0.6085600602215292,0.6566836260062436,0.04443491857785446,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1485_v1__madelon,madelon,1485,9976,1,9976,44,0.2,True,2080,520,icl_noisy_demo_labels_frac_0_1_train,icl_noisy_demo_labels,frac,0.1,train,,,,0.5980769230769231,0.5974203490159617,0.6817113165127,0.07442082304220937,32,8,True,cuda
EA-ICL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,openml_1485_v1__madelon,madelon,1485,9976,1,9976,44,0.2,True,2080,520,feature_rotation_kdim_both_k_subspace_8_0_both,feature_rotation_kdim_both,k_subspace,8.0,both,,202289.0,adcf4d3f2f44,0.6211538461538462,0.6211524450904035,0.6699016827996083,0.08336226825530717,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1485_v1__madelon,madelon,1485,9976,1,9976,44,0.2,True,2080,520,clean_none_0_0_none,clean,none,0.0,none,,,,0.6134615384615385,0.6132198008370616,0.6706433814308543,0.0686028804916602,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1485_v1__madelon,madelon,1485,9976,1,9976,44,0.2,True,2080,520,uninformative_features_shuffled_n_add_10_0_both,uninformative_features_shuffled,n_add,10.0,both,,,,0.6307692307692307,0.6306818181818181,0.6715464664672208,0.09163841616648893,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1485_v1__madelon,madelon,1485,9976,1,9976,44,0.2,True,2080,520,uninformative_features_shuffled_n_add_50_0_both,uninformative_features_shuffled,n_add,50.0,both,,,,0.6057692307692307,0.6056977780736894,0.6778575565927355,0.07274421052290844,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1485_v1__madelon,madelon,1485,9976,1,9976,44,0.2,True,2080,520,cell_outliers_tabpfn_outlier_factor_10_0_both,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.7173076923076923,0.7166527661940506,0.6189745717020794,0.13654982780034727,32,8,True,cuda
EA-FULL,/dss/dsshome1/0E/ra63pux2/Documents/thesis/code/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,openml_1485_v1__madelon,madelon,1485,9976,1,9976,44,0.2,True,2080,520,cell_outliers_tabpfn_outlier_factor_50_0_both,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.6346153846153846,0.6335529048721145,0.6666993655291913,0.08985012448751006,32,8,True,cuda
