task_id,dataset_id,dataset_name,fold,task_type,n_rows,n_features,n_classes,imbalance_ratio,accuracy,f1_macro,f1_micro,precision_macro,recall_macro,roc_auc,log_loss,fit_seconds,predict_seconds,n_train,n_test,seed,pdlc_topk_effective,pdlc_topk_tuned_best_frac,n_valid_folds,error
14952,4534,PhishingWebsites,0.0,Binary,11055,30,2,1.2570436913025724,0.953887884267631,0.9531039161547306,0.953887884267631,0.9551733581822858,0.9515074211502783,0.9916462364166445,0.12182302545138321,0.5098324008285999,1.946787791326642,9949.0,1106.0,42,32.0,,10,
14952,4534,PhishingWebsites,1.0,Binary,11055,30,2,1.2570436913025724,0.9584086799276673,0.9578792244134254,0.9584086799276673,0.9576944466513069,0.9580705009276438,0.994599787967135,0.10453570901974331,0.4508049488067627,1.9474634286016226,9949.0,1106.0,42,32.0,,10,
14952,4534,PhishingWebsites,2.0,Binary,11055,30,2,1.2570436913025724,0.961121157323689,0.9604972111818526,0.961121157323689,0.9620191778904321,0.9592532467532467,0.9948035382984363,0.10493356013452391,0.45422912016510963,1.9494039360433817,9949.0,1106.0,42,32.0,,10,
14952,4534,PhishingWebsites,3.0,Binary,11055,30,2,1.2570436913025724,0.9647377938517179,0.9641718892114477,0.9647377938517179,0.9657054390683691,0.962917439703154,0.9937400609594487,0.10343954944818899,0.4981419648975134,1.950584787875414,9949.0,1106.0,42,32.0,,10,
14952,4534,PhishingWebsites,4.0,Binary,11055,30,2,1.2570436913025724,0.953887884267631,0.953291250245319,0.953887884267631,0.9531982183365622,0.9533858998144713,0.992775974025974,0.11547564627468342,0.49903485365211964,1.951614871621132,9949.0,1106.0,42,32.0,,10,
14952,4534,PhishingWebsites,5.0,Binary,11055,30,2,1.2570436913025724,0.9619909502262444,0.9613061690022477,0.9619909502262444,0.963901851926352,0.9593740870581361,0.9954884072982233,0.10439351197961555,0.4731535706669092,1.947907766327262,9950.0,1105.0,42,32.0,,10,
14952,4534,PhishingWebsites,6.0,Binary,11055,30,2,1.2570436913025724,0.9610859728506788,0.960556713576908,0.9610859728506788,0.9606554055849297,0.960459657928983,0.9933089660850397,0.10982745595411258,0.45228303223848343,1.9477868545800447,9950.0,1105.0,42,32.0,,10,
14952,4534,PhishingWebsites,7.0,Binary,11055,30,2,1.2570436913025724,0.9565610859728507,0.9559225353517222,0.9565610859728507,0.9567812019208355,0.9551684088269454,0.993500912560146,0.10741912532804625,0.4617171287536621,1.9473342206329107,9950.0,1105.0,42,32.0,,10,
14952,4534,PhishingWebsites,8.0,Binary,11055,30,2,1.2570436913025724,0.9601809954751132,0.9596133782553511,0.9601809954751132,0.9602430763497958,0.9590426414468227,0.9941297494607599,0.11055174606534618,0.4475713297724724,1.9469774384051561,9950.0,1105.0,42,32.0,,10,
14952,4534,PhishingWebsites,9.0,Binary,11055,30,2,1.2570436913025724,0.9583710407239819,0.9577402726970402,0.9583710407239819,0.95885,0.956794425087108,0.9941513190642111,0.10827980880321546,0.44542630948126316,1.9470705687999725,9950.0,1105.0,42,32.0,,10,
14954,6332,cylinder-bands,0.0,Binary,540,37,2,1.368421052631579,0.8888888888888888,0.8849431818181819,0.8888888888888888,0.8917748917748918,0.8807854137447405,0.935483870967742,0.3375320259452018,0.27119794115424156,0.12291073799133301,486.0,54.0,42,32.0,,10,
14954,6332,cylinder-bands,1.0,Binary,540,37,2,1.368421052631579,0.8888888888888888,0.8849431818181819,0.8888888888888888,0.8917748917748918,0.8807854137447405,0.9621318373071529,0.3065454750943586,0.2717724870890379,0.11784003302454948,486.0,54.0,42,32.0,,10,
14954,6332,cylinder-bands,2.0,Binary,540,37,2,1.368421052631579,0.8703703703703703,0.8647584973166369,0.8703703703703703,0.8764705882352941,0.8590462833099579,0.9340813464235624,0.34330914492336473,0.27177800610661507,0.1224163081496954,486.0,54.0,42,32.0,,10,
14954,6332,cylinder-bands,3.0,Binary,540,37,2,1.368421052631579,0.7777777777777778,0.7617647058823529,0.7777777777777778,0.7901430842607313,0.755960729312763,0.8541374474053296,0.47253492507441847,0.27106958627700806,0.11794750206172466,486.0,54.0,42,32.0,,10,
14954,6332,cylinder-bands,4.0,Binary,540,37,2,1.368421052631579,0.8333333333333334,0.8230797233345468,0.8333333333333334,0.8472222222222222,0.8155680224403927,0.9102384291725105,0.38672982060430705,0.34431685507297516,0.11880217492580414,486.0,54.0,42,32.0,,10,
14954,6332,cylinder-bands,5.0,Binary,540,37,2,1.368421052631579,0.7407407407407407,0.7220588235294118,0.7407407407407407,0.7472178060413355,0.7180925666199158,0.8597475455820477,0.44214762227076626,0.2703581880778074,0.12439941056072712,486.0,54.0,42,32.0,,10,
14954,6332,cylinder-bands,6.0,Binary,540,37,2,1.368421052631579,0.8888888888888888,0.8831168831168831,0.8888888888888888,0.9022556390977443,0.8751753155680224,0.9438990182328191,0.3177832754410292,0.2703759949654341,0.11845063231885433,486.0,54.0,42,32.0,,10,
14954,6332,cylinder-bands,7.0,Binary,540,37,2,1.368421052631579,0.8333333333333334,0.8230797233345468,0.8333333333333334,0.8472222222222222,0.8155680224403927,0.8779803646563815,0.44250001449364856,0.2694732677191496,0.11752624623477459,486.0,54.0,42,32.0,,10,
14954,6332,cylinder-bands,8.0,Binary,540,37,2,1.368421052631579,0.8703703703703703,0.8666666666666667,0.8703703703703703,0.864656381486676,0.8693181818181819,0.9659090909090909,0.28083540421450276,0.26991835981607437,0.11913938820362091,486.0,54.0,42,32.0,,10,
14954,6332,cylinder-bands,9.0,Binary,540,37,2,1.368421052631579,0.8333333333333334,0.8285714285714285,0.8333333333333334,0.8267882187938289,0.8309659090909092,0.8892045454545454,0.4246700508109014,0.27156977728009224,0.11788192763924599,486.0,54.0,42,32.0,,10,
14965,1461,bank-marketing,0.0,Binary,45211,16,2,7.548118737001324,0.8633348076072535,0.6614424756675817,0.8633348076072535,0.6654246840812282,0.6577673499512616,0.8838548745749296,0.26177868321669545,0.7340553384274244,13.190204618498683,40689.0,4522.0,42,32.0,,10,
14965,1461,bank-marketing,1.0,Binary,45211,16,2,7.548118737001324,0.8692767086927671,0.6829075921357989,0.8692767086927671,0.6830582686173473,0.6827573253193088,0.8864978674802115,0.26491208645435027,0.7072256971150637,13.19249906949699,40690.0,4521.0,42,32.0,,10,
14965,1461,bank-marketing,2.0,Binary,45211,16,2,7.548118737001324,0.8524662685246627,0.6409487076386243,0.8524662685246627,0.6417725120935407,0.6401418148205674,0.8747821730417357,0.2681395860984334,0.711296834051609,13.196062723174691,40690.0,4521.0,42,32.0,,10,
14965,1461,bank-marketing,3.0,Binary,45211,16,2,7.548118737001324,0.8630833886308339,0.6678846015770888,0.8630833886308339,0.6683006800325502,0.6674719950297571,0.8760422546416085,0.2708770680899461,0.7185064163058996,13.21005110628903,40690.0,4521.0,42,32.0,,10,
14965,1461,bank-marketing,4.0,Binary,45211,16,2,7.548118737001324,0.8597655385976554,0.6584305734305734,0.8597655385976554,0.659491122840691,0.6573939466835372,0.8831273132275894,0.26389736500879213,0.7272823769599199,13.201590564101934,40690.0,4521.0,42,32.0,,10,
14965,1461,bank-marketing,5.0,Binary,45211,16,2,7.548118737001324,0.8548993585489936,0.6400054767969283,0.8548993585489936,0.6437322681165414,0.6365999958328756,0.8696930723450681,0.2734619986706995,0.7301539145410061,13.211375541985035,40690.0,4521.0,42,32.0,,10,
14965,1461,bank-marketing,6.0,Binary,45211,16,2,7.548118737001324,0.8655164786551648,0.6685921852047259,0.8655164786551648,0.6718076967300838,0.6655700342083032,0.8798305495679449,0.2675802961653289,0.7346966248005629,13.19681472890079,40690.0,4521.0,42,32.0,,10,
14965,1461,bank-marketing,7.0,Binary,45211,16,2,7.548118737001324,0.862862198628622,0.6637452015355086,0.862862198628622,0.6659823627598603,0.6616072409469221,0.8896696985653728,0.26052696257898333,0.705039955675602,13.2080516833812,40690.0,4521.0,42,32.0,,10,
14965,1461,bank-marketing,8.0,Binary,45211,16,2,7.548118737001324,0.851802698518027,0.6310705697337241,0.851802698518027,0.6350720317933433,0.6274671270707767,0.8673282292373026,0.2728121455171893,0.7283348981291056,13.20180837623775,40690.0,4521.0,42,32.0,,10,
14965,1461,bank-marketing,9.0,Binary,45211,16,2,7.548118737001324,0.8591019685910197,0.6621106759166255,0.8591019685910197,0.6606882692790756,0.663577627845483,0.8832362267067214,0.2660948591178055,0.7264604922384024,13.211254684254527,40690.0,4521.0,42,32.0,,10,
14969,4538,GesturePhaseSegmentationProcessed,0.0,Multiclass,9873,32,5,2.9559118236472948,0.7196356275303644,0.6804732830976866,0.7196356275303644,0.7457967765372457,0.6557241992441136,0.9034456576880056,0.8376515617253271,0.4586991425603628,1.7603944949805737,8885.0,988.0,42,32.0,,10,
14969,4538,GesturePhaseSegmentationProcessed,1.0,Multiclass,9873,32,5,2.9559118236472948,0.729757085020243,0.6896954530796747,0.729757085020243,0.7578179087545603,0.6630386609827366,0.9018547370598455,0.8172610883257083,0.4526980835944414,1.7677708473056555,8885.0,988.0,42,32.0,,10,
14969,4538,GesturePhaseSegmentationProcessed,2.0,Multiclass,9873,32,5,2.9559118236472948,0.6771255060728745,0.6315346569025155,0.6771255060728745,0.6815093711106899,0.6124469771814238,0.8816755847442984,0.949741169751508,0.5238296557217836,1.7606778349727392,8885.0,988.0,42,32.0,,10,
14969,4538,GesturePhaseSegmentationProcessed,3.0,Multiclass,9873,32,5,2.9559118236472948,0.7082066869300911,0.6713141785590174,0.7082066869300911,0.7393040872577694,0.6477119481078634,0.9017183990379662,0.8498117670761783,0.4481659233570099,1.7612242493778467,8886.0,987.0,42,32.0,,10,
14969,4538,GesturePhaseSegmentationProcessed,4.0,Multiclass,9873,32,5,2.9559118236472948,0.7142857142857143,0.6797669240157732,0.7142857142857143,0.7418261455523099,0.6576921596921597,0.9029714395816824,0.8527384969620642,0.449175463989377,1.7595203779637814,8886.0,987.0,42,32.0,,10,
14969,4538,GesturePhaseSegmentationProcessed,5.0,Multiclass,9873,32,5,2.9559118236472948,0.7021276595744681,0.6643380854829272,0.7021276595744681,0.7098992138427647,0.6456452427755162,0.898274385663376,0.8768073343949522,0.4579636752605438,1.760432792827487,8886.0,987.0,42,32.0,,10,
14969,4538,GesturePhaseSegmentationProcessed,6.0,Multiclass,9873,32,5,2.9559118236472948,0.7041540020263425,0.6603346830117558,0.7041540020263425,0.7223964332151874,0.6397293909027176,0.9043561249983385,0.8524936245102336,0.4555099681019783,1.7596757002174854,8886.0,987.0,42,32.0,,10,
14969,4538,GesturePhaseSegmentationProcessed,7.0,Multiclass,9873,32,5,2.9559118236472948,0.6970618034447822,0.6560145261059,0.6970618034447822,0.710303101663565,0.6345060099357754,0.8916275325478384,0.8914870717931143,0.4576651845127344,1.7603505123406649,8886.0,987.0,42,32.0,,10,
14969,4538,GesturePhaseSegmentationProcessed,8.0,Multiclass,9873,32,5,2.9559118236472948,0.7203647416413373,0.6803488921457902,0.7203647416413373,0.7375261954710137,0.6577243760051622,0.8986269170682318,0.8494046382325467,0.44866383634507656,1.7603080794215202,8886.0,987.0,42,32.0,,10,
14969,4538,GesturePhaseSegmentationProcessed,9.0,Multiclass,9873,32,5,2.9559118236472948,0.7112462006079028,0.6625336689073132,0.7112462006079028,0.7172648950193095,0.643011187499553,0.9071152004047974,0.845404401289805,0.44590366818010807,1.7609039768576622,8886.0,987.0,42,32.0,,10,
14970,1478,har,,,10299,561,6,1.3826458036984353,,,,,,,,,,,,42,,,0,"Dataset has 561 features, exceeds limit of 500"
125920,23381,dresses-sales,0.0,Binary,500,12,2,1.380952380952381,0.58,0.5384615384615385,0.58,0.5555555555555556,0.5459770114942528,0.5188834154351396,0.7584083887019384,0.29377240501344204,0.07857462018728256,450.0,50.0,42,32.0,,10,
125920,23381,dresses-sales,1.0,Binary,500,12,2,1.380952380952381,0.64,0.5989304812834224,0.64,0.632016632016632,0.6042692939244663,0.6863711001642036,0.6186274209753378,0.2807804737240076,0.07823744416236877,450.0,50.0,42,32.0,,10,
125920,23381,dresses-sales,2.0,Binary,500,12,2,1.380952380952381,0.54,0.47987336047037543,0.54,0.4978070175438597,0.49835796387520526,0.5665024630541873,0.7399243413122905,0.2798804584890604,0.08074220083653927,450.0,50.0,42,32.0,,10,
125920,23381,dresses-sales,3.0,Binary,500,12,2,1.380952380952381,0.46,0.42084942084942084,0.46,0.4209558823529412,0.4293924466338259,0.45648604269293924,0.8373691922668334,0.2802421301603317,0.0784985888749361,450.0,50.0,42,32.0,,10,
125920,23381,dresses-sales,4.0,Binary,500,12,2,1.380952380952381,0.6,0.554367201426025,0.6,0.58004158004158,0.5632183908045977,0.5779967159277504,0.7153704618483541,0.2798402030020952,0.07900550030171871,450.0,50.0,42,32.0,,10,
125920,23381,dresses-sales,5.0,Binary,500,12,2,1.380952380952381,0.44,0.4252873563218391,0.44,0.4252873563218391,0.4252873563218391,0.41379310344827586,0.8094522427600194,0.2852032482624054,0.07862330786883831,450.0,50.0,42,32.0,,10,
125920,23381,dresses-sales,6.0,Binary,500,12,2,1.380952380952381,0.6,0.554367201426025,0.6,0.58004158004158,0.5632183908045977,0.625615763546798,0.7059212714172665,0.28053310699760914,0.07863783277571201,450.0,50.0,42,32.0,,10,
125920,23381,dresses-sales,7.0,Binary,500,12,2,1.380952380952381,0.68,0.6666666666666666,0.68,0.6706281833616299,0.6650246305418719,0.7257799671592775,0.6091919911006564,0.29829148575663567,0.08084994927048683,450.0,50.0,42,32.0,,10,
125920,23381,dresses-sales,8.0,Binary,500,12,2,1.380952380952381,0.56,0.4944852941176471,0.56,0.5221445221445221,0.5155993431855501,0.5500821018062397,0.7183443461979208,0.2823310252279043,0.07816855795681477,450.0,50.0,42,32.0,,10,
125920,23381,dresses-sales,9.0,Binary,500,12,2,1.380952380952381,0.52,0.5073891625615763,0.52,0.5073891625615763,0.5073891625615763,0.541871921182266,0.7502976773742566,0.2809710782021284,0.0794131476432085,450.0,50.0,42,32.0,,10,
125922,40499,texture,,,5500,40,11,1.0,,,,,,,,,,,,42,,,0,"Dataset has 11 classes, exceeds limit of 10"
146195,40668,connect-4,,,67557,42,3,6.896107923709102,,,,,,,,,,,,42,,,0,"Dataset has 67557 rows, exceeds limit of 50000"
146800,40966,MiceProtein,0.0,Multiclass,1080,77,8,1.4285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,0.007476106002890499,0.42079100012779236,0.32944661378860474,972.0,108.0,42,32.0,,10,
146800,40966,MiceProtein,1.0,Multiclass,1080,77,8,1.4285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,0.008683215980220345,0.3296862877905369,0.32932507805526257,972.0,108.0,42,32.0,,10,
146800,40966,MiceProtein,2.0,Multiclass,1080,77,8,1.4285714285714286,0.9907407407407407,0.9913793103448276,0.9907407407407407,0.9916666666666667,0.9916666666666667,1.0,0.020980863542892747,0.30301402136683464,0.3325808085501194,972.0,108.0,42,32.0,,10,
146800,40966,MiceProtein,3.0,Multiclass,1080,77,8,1.4285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,0.0019338336589265548,0.3033876046538353,0.329001110047102,972.0,108.0,42,32.0,,10,
146800,40966,MiceProtein,4.0,Multiclass,1080,77,8,1.4285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,0.0032058091426273314,0.30492301657795906,0.32907414995133877,972.0,108.0,42,32.0,,10,
146800,40966,MiceProtein,5.0,Multiclass,1080,77,8,1.4285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,0.010202508522047949,0.30354483984410763,0.3293035812675953,972.0,108.0,42,32.0,,10,
146800,40966,MiceProtein,6.0,Multiclass,1080,77,8,1.4285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,0.008743084336507424,0.3059593979269266,0.3309986684471369,972.0,108.0,42,32.0,,10,
146800,40966,MiceProtein,7.0,Multiclass,1080,77,8,1.4285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,0.030130490029738364,0.30444066412746906,0.33185968548059464,972.0,108.0,42,32.0,,10,
146800,40966,MiceProtein,8.0,Multiclass,1080,77,8,1.4285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,0.004964478352892228,0.30474125780165195,0.33162972517311573,972.0,108.0,42,32.0,,10,
146800,40966,MiceProtein,9.0,Multiclass,1080,77,8,1.4285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,0.004727460664371948,0.3046565894037485,0.3323405459523201,972.0,108.0,42,32.0,,10,
146817,40982,steel-plates-fault,0.0,Multiclass,1941,27,7,12.236363636363636,0.8051282051282052,0.8242994416240031,0.8051282051282052,0.8136766901882704,0.8451382141192078,0.9568187883874681,0.5957852061556703,0.2739398665726185,0.27817091159522533,1746.0,195.0,42,32.0,,10,
146817,40982,steel-plates-fault,1.0,Multiclass,1941,27,7,12.236363636363636,0.788659793814433,0.8276922240743686,0.788659793814433,0.832103365469756,0.8237651454159346,0.9574363244275622,0.6228644175499032,0.27575951628386974,0.2806094978004694,1747.0,194.0,42,32.0,,10,
146817,40982,steel-plates-fault,2.0,Multiclass,1941,27,7,12.236363636363636,0.7938144329896907,0.8320629015210297,0.7938144329896907,0.840180258338153,0.8283582258814457,0.9692054264988726,0.5582533085355021,0.3248756416141987,0.27994336001574993,1747.0,194.0,42,32.0,,10,
146817,40982,steel-plates-fault,3.0,Multiclass,1941,27,7,12.236363636363636,0.7835051546391752,0.8240231175651919,0.7835051546391752,0.8466267018898598,0.8111147900455727,0.9588320598193353,0.6724864484408741,0.2998407706618309,0.27601618878543377,1747.0,194.0,42,32.0,,10,
146817,40982,steel-plates-fault,4.0,Multiclass,1941,27,7,12.236363636363636,0.8144329896907216,0.8283301605969122,0.8144329896907216,0.8562249272775588,0.8093456208394288,0.9684183973763474,0.60021666735196,0.27504032105207443,0.27677203714847565,1747.0,194.0,42,32.0,,10,
146817,40982,steel-plates-fault,5.0,Multiclass,1941,27,7,12.236363636363636,0.7938144329896907,0.7552298026357216,0.7938144329896907,0.758839451273467,0.760469342126844,0.9438269183113331,0.605235065124078,0.2770535033196211,0.2761169634759426,1747.0,194.0,42,32.0,,10,
146817,40982,steel-plates-fault,6.0,Multiclass,1941,27,7,12.236363636363636,0.7577319587628866,0.7779255017372463,0.7577319587628866,0.8132205513784461,0.7603643406120681,0.9482535017716066,0.7733236812728904,0.2745753452181816,0.2781507223844528,1747.0,194.0,42,32.0,,10,
146817,40982,steel-plates-fault,7.0,Multiclass,1941,27,7,12.236363636363636,0.7783505154639175,0.8097827856249283,0.7783505154639175,0.8115079365079365,0.8159148589038613,0.9624017622665609,0.644508888878698,0.2767943926155567,0.27600855380296707,1747.0,194.0,42,32.0,,10,
146817,40982,steel-plates-fault,8.0,Multiclass,1941,27,7,12.236363636363636,0.7525773195876289,0.764635454532964,0.7525773195876289,0.7953338183303339,0.7653474036904628,0.9430388350329434,0.746238198821495,0.28104035556316376,0.2761515062302351,1747.0,194.0,42,32.0,,10,
146817,40982,steel-plates-fault,9.0,Multiclass,1941,27,7,12.236363636363636,0.8144329896907216,0.8429314566810433,0.8144329896907216,0.8727315082578241,0.8231615922699976,0.9490284671994297,0.6063019578510129,0.28608155623078346,0.2760295942425728,1747.0,194.0,42,32.0,,10,
146819,40994,climate-model-simulation-crashes,0.0,Binary,540,18,2,10.73913043478261,0.8888888888888888,0.6693877551020408,0.8888888888888888,0.6458333333333334,0.71,0.825,0.2706587914119555,0.3278475906699896,0.08603666722774506,486.0,54.0,42,32.0,,10,
146819,40994,climate-model-simulation-crashes,1.0,Binary,540,18,2,10.73913043478261,0.9259259259259259,0.73,0.9259259259259259,0.73,0.73,0.96,0.12853988283064255,0.2555406615138054,0.08600655943155289,486.0,54.0,42,32.0,,10,
146819,40994,climate-model-simulation-crashes,2.0,Binary,540,18,2,10.73913043478261,0.8703703703703703,0.46534653465346537,0.8703703703703703,0.46078431372549017,0.47,0.89,0.18756951588743245,0.25181663408875465,0.08660327643156052,486.0,54.0,42,32.0,,10,
146819,40994,climate-model-simulation-crashes,3.0,Binary,540,18,2,10.73913043478261,0.9629629629629629,0.865,0.9629629629629629,0.865,0.865,0.97,0.14151695252249166,0.2547265961766243,0.0939691849052906,486.0,54.0,42,32.0,,10,
146819,40994,climate-model-simulation-crashes,4.0,Binary,540,18,2,10.73913043478261,0.8703703703703703,0.6939271255060728,0.8703703703703703,0.6657608695652174,0.7489795918367347,0.9469387755102041,0.18985778104651724,0.24996136501431465,0.08618397079408169,486.0,54.0,42,32.0,,10,
146819,40994,climate-model-simulation-crashes,5.0,Binary,540,18,2,10.73913043478261,0.8888888888888888,0.595,0.8888888888888888,0.6274509803921569,0.5795918367346938,0.9183673469387754,0.19536046947209137,0.25157541409134865,0.09124945104122162,486.0,54.0,42,32.0,,10,
146819,40994,climate-model-simulation-crashes,6.0,Binary,540,18,2,10.73913043478261,0.9629629629629629,0.865,0.9629629629629629,0.9803921568627452,0.8,0.9836734693877551,0.11796461062816137,0.2530193720012903,0.089098596945405,486.0,54.0,42,32.0,,10,
146819,40994,climate-model-simulation-crashes,7.0,Binary,540,18,2,10.73913043478261,1.0,1.0,1.0,1.0,1.0,1.0,0.08558805286240717,0.2509660217911005,0.08647905103862286,486.0,54.0,42,32.0,,10,
146819,40994,climate-model-simulation-crashes,8.0,Binary,540,18,2,10.73913043478261,0.9444444444444444,0.8181818181818181,0.9444444444444444,0.855,0.7897959183673469,0.9714285714285714,0.13923978436851753,0.2545154970139265,0.08611023053526878,486.0,54.0,42,32.0,,10,
146819,40994,climate-model-simulation-crashes,9.0,Binary,540,18,2,10.73913043478261,0.9629629629629629,0.865,0.9629629629629629,0.9803921568627452,0.8,0.9387755102040817,0.16287626983203063,0.2532135434448719,0.0862432848662138,486.0,54.0,42,32.0,,10,
146820,40983,wilt,0.0,Binary,4839,5,2,17.54022988505747,0.9772727272727273,0.8939759036144579,0.9772727272727273,0.8749147404319818,0.9154350016795432,0.9946254618743702,0.046870485190358135,0.2575329802930355,0.25259028747677803,4355.0,484.0,42,32.0,,10,
146820,40983,wilt,1.0,Binary,4839,5,2,17.54022988505747,0.9772727272727273,0.9007290559564431,0.9772727272727273,0.8614190687361419,0.9517131340275445,0.9944575075579443,0.055775667695223165,0.25697196647524834,0.25472954846918583,4355.0,484.0,42,32.0,,10,
146820,40983,wilt,2.0,Binary,4839,5,2,17.54022988505747,0.987603305785124,0.943139097744361,0.987603305785124,0.9155653450807636,0.975310715485388,0.9974806852536111,0.03726925585228459,0.26229377649724483,0.25241939164698124,4355.0,484.0,42,32.0,,10,
146820,40983,wilt,3.0,Binary,4839,5,2,17.54022988505747,0.993801652892562,0.9689524664827763,0.993801652892562,0.9778213507625273,0.960446758481693,0.9985723883103796,0.03232303224389885,0.25894377194345,0.25244407542049885,4355.0,484.0,42,32.0,,10,
146820,40983,wilt,4.0,Binary,4839,5,2,17.54022988505747,0.96900826446281,0.8646305308496951,0.96900826446281,0.8288987435328898,0.9110681894524689,0.9773261672824991,0.06630892442243426,0.2573659922927618,0.252331867814064,4355.0,484.0,42,32.0,,10,
146820,40983,wilt,5.0,Binary,4839,5,2,17.54022988505747,0.981404958677686,0.9032666385378961,0.981404958677686,0.9282750165047629,0.881340275445079,0.9918542156533423,0.04621672402060962,0.25642750784754753,0.2539923656731844,4355.0,484.0,42,32.0,,10,
146820,40983,wilt,6.0,Binary,4839,5,2,17.54022988505747,0.9793388429752066,0.8858813543336792,0.9793388429752066,0.9413793103448276,0.843970440040309,0.9956331877729258,0.04371299642240211,0.2579292431473732,0.2523408178240061,4355.0,484.0,42,32.0,,10,
146820,40983,wilt,7.0,Binary,4839,5,2,17.54022988505747,0.9793388429752066,0.9052318295739348,0.9793388429752066,0.8800293685756241,0.9346657709103123,0.9950453476654351,0.042088185352651145,0.26480939611792564,0.2542503643780947,4355.0,484.0,42,32.0,,10,
146820,40983,wilt,8.0,Binary,4839,5,2,17.54022988505747,0.9855371900826446,0.9301371275389215,0.9855371900826446,0.937940880080618,0.9226436502147661,0.9977307723478401,0.034194648379674286,0.2586905211210251,0.25246523320674896,4355.0,484.0,42,32.0,,10,
146820,40983,wilt,9.0,Binary,4839,5,2,17.54022988505747,0.9855072463768116,0.9347461061895663,0.9855072463768116,0.9021196117613475,0.9742046793469112,0.9974751725298772,0.038869398688077525,0.2579702865332365,0.25442705675959587,4356.0,483.0,42,32.0,,10,
146821,40975,car,0.0,Multiclass,1728,6,4,18.615384615384617,0.9826589595375722,0.9328140214216164,0.9826589595375722,0.9458333333333333,0.9221611721611722,0.999426194197818,0.032659151663050646,0.322209931910038,0.14676141366362572,1555.0,173.0,42,32.0,,10,
146821,40975,car,1.0,Multiclass,1728,6,4,18.615384615384617,1.0,1.0,1.0,1.0,1.0,1.0,0.021379563775061443,0.2500195596367121,0.14292350597679615,1555.0,173.0,42,32.0,,10,
146821,40975,car,2.0,Multiclass,1728,6,4,18.615384615384617,1.0,1.0,1.0,1.0,1.0,1.0,0.012921891530515286,0.2496186401695013,0.14450158551335335,1555.0,173.0,42,32.0,,10,
146821,40975,car,3.0,Multiclass,1728,6,4,18.615384615384617,0.9942196531791907,0.9800865800865801,0.9942196531791907,0.96875,0.9935897435897436,1.0,0.019747075716819332,0.25136310420930386,0.14101648330688477,1555.0,173.0,42,32.0,,10,
146821,40975,car,4.0,Multiclass,1728,6,4,18.615384615384617,0.9942196531791907,0.9957159023549065,0.9942196531791907,0.9935897435897436,0.9979338842975207,1.0,0.02327743179152459,0.25013335049152374,0.1439565010368824,1555.0,173.0,42,32.0,,10,
146821,40975,car,5.0,Multiclass,1728,6,4,18.615384615384617,0.9884393063583815,0.957523616734143,0.9884393063583815,0.962171052631579,0.9577067669172932,0.9997563352826511,0.04202861418480183,0.24890652298927307,0.14106700010597706,1555.0,173.0,42,32.0,,10,
146821,40975,car,6.0,Multiclass,1728,6,4,18.615384615384617,0.9942196531791907,0.9956378600823046,0.9942196531791907,0.9979508196721312,0.993421052631579,1.0,0.022302730057008856,0.24998296983540058,0.1415045540779829,1555.0,173.0,42,32.0,,10,
146821,40975,car,7.0,Multiclass,1728,6,4,18.615384615384617,0.9884393063583815,0.975717041566572,0.9884393063583815,0.962171052631579,0.9913549369290997,0.9997346021867553,0.037492517887115114,0.24852174520492554,0.14079790748655796,1555.0,173.0,42,32.0,,10,
146821,40975,car,8.0,Multiclass,1728,6,4,18.615384615384617,0.9941860465116279,0.9956378600823046,0.9941860465116279,0.9979508196721312,0.993421052631579,1.0,0.01796000739761727,0.24985219538211823,0.1409149318933487,1556.0,172.0,42,32.0,,10,
146821,40975,car,9.0,Multiclass,1728,6,4,18.615384615384617,0.9941860465116279,0.9775224775224776,0.9941860465116279,0.9935897435897436,0.9642857142857143,1.0,0.018273200393999472,0.25165526382625103,0.14104976691305637,1556.0,172.0,42,32.0,,10,
146822,40984,segment,0.0,Multiclass,2310,16,7,1.0,0.961038961038961,0.9610024923583182,0.961038961038961,0.961850194623304,0.961038961038961,0.9955835410380866,0.16172854647670515,0.2732415609061718,0.2547223996371031,2079.0,231.0,42,32.0,,10,
146822,40984,segment,1.0,Multiclass,2310,16,7,1.0,0.9264069264069265,0.9269563085584211,0.9264069264069265,0.929539390999493,0.9264069264069265,0.9958240412785867,0.19367059358544392,0.3042090442031622,0.2527134045958519,2079.0,231.0,42,32.0,,10,
146822,40984,segment,2.0,Multiclass,2310,16,7,1.0,0.935064935064935,0.9342879793655369,0.935064935064935,0.9351808252036447,0.9350649350649352,0.9932878569242206,0.23468990274170548,0.2619203720241785,0.25294019654393196,2079.0,231.0,42,32.0,,10,
146822,40984,segment,3.0,Multiclass,2310,16,7,1.0,0.948051948051948,0.9481716440241785,0.948051948051948,0.9501337432371914,0.9480519480519481,0.9933862433862434,0.22620010049498004,0.2634431589394808,0.2575755026191473,2079.0,231.0,42,32.0,,10,
