task_id,dataset_id,dataset_name,n_valid_folds,task_type,n_rows,n_features,n_classes,imbalance_ratio,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,f1_micro_mean,f1_micro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,roc_auc_mean,roc_auc_std,log_loss_mean,log_loss_std,fit_seconds_mean,fit_seconds_std,predict_seconds_mean,predict_seconds_std,n_train_mean,n_train_std,n_test_mean,n_test_std,seed,error
146817,40982,steel-plates-fault,10,Multiclass,1941.0,27.0,7.0,12.236363636363636,0.8562569389373514,0.027012937033184855,0.8690509410340266,0.02040829570927819,0.8562569389373514,0.027012937033184855,0.8798706262974922,0.027727824352587378,0.8679129754321888,0.022611711638725874,0.9791829607389138,0.003714397395304615,0.39499257069701865,0.041192605661542245,0.31560643911361697,0.04851265004761332,0.37120834505185485,0.012297470558122652,1746.9,0.31622776601683794,194.1,0.31622776601683794,42.0,
146819,40994,climate-model-simulation-crashes,10,Binary,540.0,18.0,2.0,10.73913043478261,0.9537037037037036,0.017996765107547233,0.8113596703120594,0.09639856414982814,0.9537037037037036,0.017996765107547233,0.9273320776786766,0.06826721004713701,0.7799591836734694,0.12275099941685613,0.9561122448979592,0.0665103757671458,0.12508775209993767,0.05770052255959454,0.19027300244197248,0.014724652365892587,0.2695308375172317,0.03063398621476948,486.0,0.0,54.0,0.0,42.0,
146820,40983,wilt,10,Binary,4839.0,5.0,2.0,17.54022988505747,0.9894619543829031,0.0035702802535730787,0.948153581655047,0.017594293498776028,0.9894619543829031,0.0035702802535730787,0.9496453650901845,0.020646201161574677,0.9474124758464434,0.02280716068038557,0.9959974420145175,0.005479202431136534,0.030275620320147318,0.010963308607544154,0.2429308531805873,0.0058428727676231845,0.35891862735152247,0.0012623393793334537,4355.1,0.31622776601683794,483.9,0.31622776601683794,42.0,
146821,40975,car,10,Multiclass,1728.0,6.0,4.0,18.615384615384617,0.9947943271945153,0.009220653403290558,0.9884626409213217,0.025654137080408656,0.9947943271945153,0.009220653403290558,0.9858208043015042,0.03315274806176993,0.992067979867023,0.016465430227428465,0.9999138228610022,0.00025573114434860266,0.02283612195769966,0.009850849984599144,0.17510641273111105,0.0015071777485676126,0.2334491703659296,0.004990568502825278,1555.2,0.4216370213557839,172.8,0.4216370213557839,42.0,
146822,40984,segment,10,Multiclass,2310.0,16.0,7.0,1.0,0.9515151515151514,0.014687458181817574,0.9513612146929058,0.014821276910254007,0.9515151515151514,0.014687458181817574,0.9524182510169673,0.014613145143633814,0.9515151515151514,0.01468745818181756,0.997551270278543,0.0010170714372830343,0.12657064839837387,0.03433367317649267,0.27077626064419746,0.003927261539132105,0.3117681469768286,0.004920879726403205,2079.0,0.0,231.0,0.0,42.0,
146824,40979,mfeat-pixel,10,Multiclass,2000.0,240.0,10.0,1.0,0.9809999999999999,0.005163977794943227,0.9810311214245747,0.005158264893019713,0.9809999999999999,0.005163977794943227,0.9819408749145593,0.005036696030783719,0.9809999999999999,0.0051639777949432294,0.9995638888888887,0.0003325737229655132,0.07958340899542815,0.014860151672609654,2.0096042114309967,0.26358126158187206,1.95201520845294,0.04138262204122727,1800.0,0.0,200.0,0.0,42.0,
146825,40996,Fashion-MNIST,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 70000 rows, exceeds limit of 10000"
167119,41027,jungle_chess_2pcs_raw_endgame_complete,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 44819 rows, exceeds limit of 10000"
167120,23517,numerai28.6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 96320 rows, exceeds limit of 10000"
167121,40923,Devnagari-Script,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 92000 rows, exceeds limit of 10000"
167124,40927,CIFAR_10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 60000 rows, exceeds limit of 10000"
167125,40978,Internet-Advertisements,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dataset has 1558 features, exceeds limit of 500"
167140,40670,dna,10,Multiclass,3186.0,180.0,3.0,2.1620915032679737,0.9679836754007216,0.009791975109168998,0.9636242971648414,0.011978129164120978,0.9679836754007216,0.009791975109168998,0.9623816050009149,0.012257388557096955,0.9651665765362658,0.012416694895027157,0.995461965939915,0.0026429943424268044,0.10371071972588006,0.023840185564156194,1.839070741366595,0.26620019297728176,2.0150319724343717,0.04842345409296299,2867.4,0.5163977794943223,318.6,0.5163977794943223,42.0,
167141,40701,churn,10,Binary,5000.0,20.0,2.0,6.072135785007072,0.969,0.005830951894845306,0.9322692284234009,0.013936237766989306,0.969,0.005830951894845306,0.960190079196739,0.010713299726122758,0.9092001300370118,0.019336421116135517,0.9248218883965691,0.016026192443814143,0.1259320915402274,0.018366581978660874,0.4493104305118322,0.01673772076719228,0.7294230866245925,0.013709185856707745,4500.0,0.0,500.0,0.0,42.0,
