checkpoint_name,checkpoint_path,checkpoint_sha256,variant,checkpoint,dataset,dataset_key,dataset_name,resolved_dataset_id,resolved_task_id,dataset_version,input_spec,seed,test_size,stratified,n_train,n_test,case_id,case,severity,scope,condition,param_type,param_value,applies_to,p_cell,rotation_seed,rotation_cols_hash,acc,f1_macro,nll,ece,brier,collapse_top1,d_eff,cos_mean,cos_p95,neff_mean,neff_std,purity_top1,purity_top5,n_estimators,batch_size,use_hierarchical,device
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,43,0.2,True,39073,9769,cell_outliers_tabpfn_outlier_factor_50_0_both,outliers_both_fac50,50.0,train_and_test,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.8492169106356843,0.7796137491126381,0.32147090224686353,0.008421096077886856,0.20635833139218684,0.19232710670603767,11.52701596319387,0.7080423045066115,0.8729575531444203,22929.76736664772,5888.162023028209,0.18115234375,0.19345703125,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,43,0.2,True,39073,9769,icl_noisy_demo_labels_frac_0_1_train,label_noise_train_frac0.1,0.1,train_only,icl_noisy_demo_labels,frac,0.1,train,,,,0.8475790766711024,0.7786295883077428,0.35099597711491753,0.05271344409285234,0.21356677663986345,0.172151200299091,11.4283640963127,0.6418850532196609,0.8363194941356769,25331.054423570633,5880.354785278959,0.193359375,0.1953125,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,43,0.2,True,39073,9769,feature_rotation_kdim_both_k_subspace_6_0_both,rotation_both_k6,6.0,train_and_test,feature_rotation_kdim_both,k_subspace,6.0,both,,387284.0,00ce7076ebfe,0.8561777049851571,0.7902106105602613,0.307825648947166,0.006770677107214414,0.19690663357672467,0.16691558236008536,11.062508904110022,0.6638786904163351,0.8551657905399991,21659.256915330887,5348.452367314306,0.20361328125,0.213671875,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,44,0.2,True,39073,9769,clean_none_0_0_none,clean,0.0,none,clean,none,0.0,none,,,,0.8458388780837343,0.767398995788677,0.3262267739936505,0.013825986442454623,0.20884959025952862,0.21143171759656276,9.518829814942952,0.593107737073507,0.8294018085136783,9796.371898889542,5540.68071136746,0.17333984375,0.1732421875,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,44,0.2,True,39073,9769,uninformative_features_shuffled_n_add_10_0_both,uninformative_both_n10,10.0,train_and_test,uninformative_features_shuffled,n_add,10.0,both,,,,0.8389804483570478,0.7542583105695331,0.33982800625530224,0.015836882217841453,0.21905946748921476,0.14991634248063845,14.554502645973233,0.6368970408836958,0.8056127942864177,9601.788787007332,5594.6858587713605,0.185546875,0.18271484375,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,44,0.2,True,39073,9769,uninformative_features_shuffled_n_add_50_0_both,uninformative_both_n50,50.0,train_and_test,uninformative_features_shuffled,n_add,50.0,both,,,,0.8158460436073293,0.6977748371134198,0.38524010394746977,0.021173651294803895,0.24902066775773563,0.12793608595487774,18.914800602677953,0.6374822069145434,0.7808465992225866,10438.5223698318,6085.3595096774525,0.22119140625,0.2267578125,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,44,0.2,True,39073,9769,cell_outliers_tabpfn_outlier_factor_10_0_both,outliers_both_fac10,10.0,train_and_test,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.8420513870406388,0.7604349402056311,0.33093925344456454,0.015036516471948317,0.211954617983093,0.16464851763826235,11.039148201721595,0.6278169513686284,0.8392272646414081,10093.814327776432,5832.487606508774,0.18701171875,0.178515625,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,44,0.2,True,39073,9769,cell_outliers_tabpfn_outlier_factor_50_0_both,outliers_both_fac50,50.0,train_and_test,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.8409253761899887,0.7584204053807184,0.33021631561898307,0.016022212253474527,0.21179807781730522,0.17632025510208382,11.006047393903195,0.5733317177600421,0.8150639330476501,9349.170670121908,5550.222241938762,0.16845703125,0.16767578125,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,44,0.2,True,39073,9769,icl_noisy_demo_labels_frac_0_1_train,label_noise_train_frac0.1,0.1,train_only,icl_noisy_demo_labels,frac,0.1,train,,,,0.8455317842153751,0.7713631576388248,0.3531483133500154,0.04854743342058406,0.2171993871138063,0.21143171759656276,9.518829814942952,0.593107737073507,0.8294018085136783,17734.649090528488,7266.561776687486,0.18896484375,0.18583984375,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,44,0.2,True,39073,9769,feature_rotation_kdim_both_k_subspace_6_0_both,rotation_both_k6,6.0,train_and_test,feature_rotation_kdim_both,k_subspace,6.0,both,,865492.0,b9469e51981b,0.8482956290306071,0.7710236216586974,0.32093781768377805,0.01515879414076448,0.205337127231683,0.15853699710345726,11.63067177043627,0.598259796523835,0.8273659159098203,9819.212739139795,5682.1854880385035,0.1591796875,0.16279296875,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,44,0.2,True,39073,9769,clean_none_0_0_none,clean,0.0,none,clean,none,0.0,none,,,,0.8442010441191524,0.7693536449476341,0.3316833541653888,0.011090874586516312,0.21343558700345933,0.179424495644076,9.777052149413189,0.5973445146498585,0.8349224704232232,22250.324198007584,5437.733180481373,0.2060546875,0.20986328125,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,44,0.2,True,39073,9769,uninformative_features_shuffled_n_add_10_0_both,uninformative_both_n10,10.0,train_and_test,uninformative_features_shuffled,n_add,10.0,both,,,,0.8362166035418159,0.7502692166355109,0.34282249472577236,0.011748816928205577,0.22194463247274476,0.11340012457398631,15.347846068202928,0.6033589624873575,0.7832488756180609,20485.883870601654,6082.694154722862,0.32666015625,0.33330078124999996,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,44,0.2,True,39073,9769,uninformative_features_shuffled_n_add_50_0_both,uninformative_both_n50,50.0,train_and_test,uninformative_features_shuffled,n_add,50.0,both,,,,0.8164602313440475,0.6947886322110054,0.3892869776016088,0.00997580371721583,0.2527897089043678,0.18067179426753505,11.436778143322961,0.5977118550179864,0.793199884686193,23750.918211460114,6346.837399258936,0.23046875,0.23173828125,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,44,0.2,True,39073,9769,cell_outliers_tabpfn_outlier_factor_10_0_both,outliers_both_fac10,10.0,train_and_test,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.8409253761899887,0.7643415047594211,0.335184410503836,0.01162212254239858,0.2157261941564709,0.188589432779101,10.702689240182695,0.6611844005766111,0.8661752349661345,21710.885716676712,5534.782258211721,0.21337890625,0.21640625000000002,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,44,0.2,True,39073,9769,cell_outliers_tabpfn_outlier_factor_50_0_both,outliers_both_fac50,50.0,train_and_test,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.8404135530760569,0.763460548372052,0.3366937528496744,0.011103820063731283,0.21722123691760162,0.21104708458091476,9.737095332696835,0.6843171532156681,0.8865995647578141,22307.441253185272,5525.210560252467,0.2197265625,0.2236328125,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,44,0.2,True,39073,9769,icl_noisy_demo_labels_frac_0_1_train,label_noise_train_frac0.1,0.1,train_only,icl_noisy_demo_labels,frac,0.1,train,,,,0.8405159176988433,0.767013788282654,0.362479070382235,0.048109277065437994,0.22365513725492128,0.179424495644076,9.777052149413189,0.5973445146498585,0.8349224704232232,25798.51960873604,5754.332584974722,0.2265625,0.22919921875,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,44,0.2,True,39073,9769,feature_rotation_kdim_both_k_subspace_6_0_both,rotation_both_k6,6.0,train_and_test,feature_rotation_kdim_both,k_subspace,6.0,both,,865492.0,b9469e51981b,0.8492169106356843,0.7771252268574431,0.32028995711651154,0.010051216497332434,0.20527456968212932,0.18138541757964108,10.527244295504403,0.644908689623501,0.8597489577743775,24908.788746118546,5967.189997675865,0.1962890625,0.20146484375,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,44,0.2,True,39073,9769,clean_none_0_0_none,clean,0.0,none,clean,none,0.0,none,,,,0.8468625243115979,0.7756815803543164,0.32624367194379456,0.009649608119115687,0.20956704452162736,0.18118221327064624,10.881730565280606,0.6053160044013957,0.820983092914872,20217.55872654915,5384.200628393129,0.22607421875,0.23671875,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,44,0.2,True,39073,9769,uninformative_features_shuffled_n_add_10_0_both,uninformative_both_n10,10.0,train_and_test,uninformative_features_shuffled,n_add,10.0,both,,,,0.8392875422254069,0.7519361406758527,0.3408451062187883,0.007721611129211331,0.22028131060865463,0.104653426149295,16.59166479449526,0.6062487556624431,0.7776787403970573,23441.246003866196,5791.155678305808,0.2041015625,0.2091796875,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,44,0.2,True,39073,9769,uninformative_features_shuffled_n_add_50_0_both,uninformative_both_n50,50.0,train_and_test,uninformative_features_shuffled,n_add,50.0,both,,,,0.8197358992732112,0.6856653463602205,0.38598402414442146,0.016902350509333895,0.24977861962965373,0.12035007277793015,15.6833774000877,0.65668144984579,0.8052864993278473,21658.564864873886,5399.844935280364,0.2109375,0.215234375,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,44,0.2,True,39073,9769,cell_outliers_tabpfn_outlier_factor_10_0_both,outliers_both_fac10,10.0,train_and_test,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.8432797625140751,0.7702393308075697,0.3301143850893326,0.01003039188279577,0.21216513311970878,0.16410709386355185,11.270632494109597,0.6796504625726406,0.8559905206771309,22074.608894348145,5921.501735811292,0.2568359375,0.25957031249999996,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,44,0.2,True,39073,9769,cell_outliers_tabpfn_outlier_factor_50_0_both,outliers_both_fac50,50.0,train_and_test,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.8420513870406388,0.7669345203098961,0.33132922140883064,0.010381133856067098,0.21329698318553034,0.181027930780001,10.767898102457321,0.689593301747913,0.8654186189260742,23303.231313943863,6067.838258738296,0.23193359375,0.23623046874999998,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,44,0.2,True,39073,9769,icl_noisy_demo_labels_frac_0_1_train,label_noise_train_frac0.1,0.1,train_only,icl_noisy_demo_labels,frac,0.1,train,,,,0.8440986794963661,0.7722094837409788,0.35745821220991014,0.0514406550929983,0.21949114181398277,0.18118221327064624,10.881730565280606,0.6053160044013957,0.820983092914872,26186.788435459137,5795.732772190223,0.29296875,0.29765624999999996,32,8,True,cuda
EA-FULL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_row_icl/step-1000.ckpt,0e3a62a7734d264ffad27949abe9c6b2821df9b83b6cb90650d081aba562b9d3,EA,EA-FULL,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,44,0.2,True,39073,9769,feature_rotation_kdim_both_k_subspace_6_0_both,rotation_both_k6,6.0,train_and_test,feature_rotation_kdim_both,k_subspace,6.0,both,,865492.0,b9469e51981b,0.8485003582761798,0.7767947234945239,0.3199392527641026,0.01322832536106771,0.2051181299297676,0.17510873425412907,11.303195756216516,0.6537529068538704,0.851570847701195,21715.238903045654,5912.570150663724,0.20654296875,0.22509765625,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,45,0.2,True,39073,9769,clean_none_0_0_none,clean,0.0,none,clean,none,0.0,none,,,,0.852492578564848,0.7781929262674319,0.31194349633847607,0.009299959347135553,0.20016840269352323,0.19587734272340718,10.593365680083792,0.6108330904055171,0.8292803363933754,10058.510470360518,5950.42151768737,0.1748046875,0.16904296875000002,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,45,0.2,True,39073,9769,uninformative_features_shuffled_n_add_10_0_both,uninformative_both_n10,10.0,train_and_test,uninformative_features_shuffled,n_add,10.0,both,,,,0.8437915856280069,0.7639710511149532,0.32904983855062236,0.0138801375520499,0.21155925429655317,0.13583328911433423,15.609219561363167,0.6318130155535695,0.7982715287709106,8430.547492980957,4693.503938871815,0.16748046875,0.16542968749999998,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,45,0.2,True,39073,9769,uninformative_features_shuffled_n_add_50_0_both,uninformative_both_n50,50.0,train_and_test,uninformative_features_shuffled,n_add,50.0,both,,,,0.8228068379568021,0.7047072542248998,0.3867221483589623,0.014067090055522515,0.24771707663362016,0.07888978331750811,21.557559367192443,0.6399900602924878,0.7769202879977275,11714.096985340118,6200.562794923991,0.216796875,0.22031250000000002,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,45,0.2,True,39073,9769,cell_outliers_tabpfn_outlier_factor_10_0_both,outliers_both_fac10,10.0,train_and_test,cell_outliers_tabpfn,outlier_factor,10.0,both,0.02,,,0.8499334629951889,0.772842349095611,0.31772675274590423,0.010488977761971038,0.20404815123625614,0.19282282518111676,10.866103190058029,0.6258230786801312,0.8385695873295808,10352.183883070946,6153.131319190938,0.18310546875,0.17539062500000002,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,45,0.2,True,39073,9769,cell_outliers_tabpfn_outlier_factor_50_0_both,outliers_both_fac50,50.0,train_and_test,cell_outliers_tabpfn,outlier_factor,50.0,both,0.02,,,0.8501381922407616,0.7741288513721557,0.316723759408887,0.008855555505124856,0.20333053980096083,0.18687721366078472,10.019994441143078,0.631647845610237,0.8504070900082288,11195.935131311417,6598.166992964372,0.17919921875,0.18056640625,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,45,0.2,True,39073,9769,icl_noisy_demo_labels_frac_0_1_train,label_noise_train_frac0.1,0.1,train_only,icl_noisy_demo_labels,frac,0.1,train,,,,0.8510594738458389,0.7783171206840123,0.3451073095128126,0.056559711642855434,0.2095846758246738,0.19587734272340718,10.593365680083792,0.6108330904055171,0.8292803363933754,17809.41375285387,7405.752332444509,0.185546875,0.17812500000000003,32,8,True,cuda
SA,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_sa/step-1000.ckpt,251f8c768531710493e0ba289c70adbc191c3734ef67ab8e4136a7fb90bc54bf,SA,SA,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,45,0.2,True,39073,9769,feature_rotation_kdim_both_k_subspace_6_0_both,rotation_both_k6,6.0,train_and_test,feature_rotation_kdim_both,k_subspace,6.0,both,,981947.0,a4d9953145b1,0.8535162247927116,0.7792597182321973,0.30686442852321416,0.010871349184963868,0.19656794703428832,0.1616931914907432,11.695482119384465,0.6282576938115385,0.8362251261971455,10605.02970135212,6148.429439099256,0.169921875,0.16982421875,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,45,0.2,True,39073,9769,clean_none_0_0_none,clean,0.0,none,clean,none,0.0,none,,,,0.8483979936533934,0.7756830080761093,0.3199066759428522,0.00923887813746571,0.20623546793067116,0.16507929198693666,9.846864194263174,0.5966845303948629,0.829432239703414,23169.290232419968,5927.92029694851,0.21630859375,0.21884765625,32,8,True,cuda
EA-ICL,/workspace/tabicl-lfs/checkpoints/mini_tabicl_stage2_ea_icl_only/step-1000.ckpt,de5d8a3deb6c6faaae22069487ca4a9d38e6e7663e22b80fe8123010b6370a2e,EA,EA-ICL,openml_1590_v2__adult,openml_1590_v2__adult,adult,1590,7592,2,7592,45,0.2,True,39073,9769,uninformative_features_shuffled_n_add_10_0_both,uninformative_both_n10,10.0,train_and_test,uninformative_features_shuffled,n_add,10.0,both,,,,0.8424608455317842,0.7608825616889404,0.3319264524871068,0.008510534272050887,0.21400074802633207,0.18379203834476487,12.424975574265167,0.620658458969712,0.8045488794663685,19654.578225135803,5250.330035750423,0.22021484375,0.22792968749999998,32,8,True,cuda
